timestamp,uptime_min,interval_s,rtcm_frame_rate_fps,valid_frames_interval,parsed_frames_interval,bad_crc_interval,crc_error_percent_interval,message_types_interval,serial_input_Bps,client_output_Bps,client_count,peak_client_count,total_valid_frames,total_bad_crc,total_client_bytes,station,svin
2026-07-08 09:50:54,3.633,1.017,9.835,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3529.7,0.0,0,0,1930,20,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:50:55,3.653,1.187,8.427,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3031.2,0.0,0,0,1940,20,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:50:56,3.673,1.196,8.360,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3008.8,0.0,0,0,1950,20,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:50:57,3.692,1.194,8.377,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3039.1,0.0,0,0,1960,20,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:50:59,3.711,1.113,14.376,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4189.8,0.0,0,0,1976,20,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:00,3.728,1.002,9.981,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3632.3,0.0,0,0,1986,20,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:01,3.746,1.077,12.070,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4256.8,0.0,0,0,1999,20,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:02,3.763,1.022,9.784,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3488.1,0.0,0,0,2009,20,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:03,3.782,1.183,9.301,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4308.3,0.0,0,0,2020,20,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:04,3.799,1.017,9.830,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3517.2,0.0,0,0,2030,20,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:05,3.819,1.183,8.451,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2990.9,0.0,0,0,2040,20,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:06,3.839,1.199,8.339,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2962.2,0.0,0,0,2050,20,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:07,3.856,1.007,9.928,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3565.3,0.0,0,0,2060,20,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:08,3.873,1.016,9.846,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3548.4,0.0,0,0,2070,20,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:09,3.893,1.190,8.400,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3027.3,0.0,0,0,2080,20,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:10,3.909,1.003,9.975,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3581.9,0.0,0,0,2090,20,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:12,3.928,1.100,14.547,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4195.8,0.0,0,0,2106,20,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:13,3.945,1.043,12.461,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4423.6,0.0,0,0,2119,20,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:14,3.962,1.038,9.638,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3448.3,0.0,0,0,2129,20,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:15,3.982,1.162,9.467,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4407.3,0.0,0,0,2140,20,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:16,3.998,1.010,9.906,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3481.8,0.0,0,0,2150,20,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:17,4.018,1.196,8.363,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2950.3,0.0,0,0,2160,20,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:18,4.035,1.008,8.925,9,9,0,0.000,"1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3485.7,0.0,0,0,2169,20,0,RTCM1005 age=1.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:19,4.055,1.193,6.707,8,9,1,11.111,"1005:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2935.8,0.0,0,0,2177,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:20,4.073,1.061,9.425,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3332.7,0.0,0,0,2187,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:21,4.093,1.190,8.400,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2970.2,0.0,0,0,2197,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:23,4.111,1.095,14.606,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4191.1,0.0,0,0,2213,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:24,4.128,1.007,9.931,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3534.5,0.0,0,0,2223,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:25,4.144,1.002,9.985,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3553.6,0.0,0,0,2233,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:26,4.161,1.000,9.999,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3597.8,0.0,0,0,2243,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:27,4.179,1.076,12.078,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4294.3,0.0,0,0,2256,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:28,4.196,1.007,9.932,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3571.7,0.0,0,0,2266,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:29,4.216,1.196,9.199,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4303.3,0.0,0,0,2277,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:30,4.232,1.001,9.991,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3592.9,0.0,0,0,2287,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:31,4.252,1.191,8.393,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3018.1,0.0,0,0,2297,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:32,4.269,1.031,9.702,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3526.6,0.0,0,0,2307,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:33,4.289,1.190,8.407,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3055.8,0.0,0,0,2317,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:34,4.306,1.005,9.950,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3585.8,0.0,0,0,2327,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:35,4.326,1.181,8.465,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3050.7,0.0,0,0,2337,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:36,4.343,1.010,9.899,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3559.7,0.0,0,0,2347,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:37,4.359,1.003,9.970,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3585.4,0.0,0,0,2357,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:38,4.376,1.000,9.996,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3594.7,0.0,0,0,2367,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:40,4.394,1.107,14.458,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4174.6,0.0,0,0,2383,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:41,4.411,1.001,9.994,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3594.0,0.0,0,0,2393,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:42,4.429,1.086,11.976,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4292.8,0.0,0,0,2406,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:43,4.449,1.192,9.228,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4384.0,0.0,0,0,2417,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:44,4.466,1.009,9.907,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3602.3,0.0,0,0,2427,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:45,4.486,1.191,8.395,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3052.3,0.0,0,0,2437,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:46,4.502,1.006,9.939,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3613.7,0.0,0,0,2447,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:47,4.522,1.195,8.367,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3053.2,0.0,0,0,2457,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:48,4.539,1.010,9.897,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3613.5,0.0,0,0,2467,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:49,4.556,1.008,9.917,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3618.9,0.0,0,0,2477,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:51:50,4.576,1.195,8.371,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3054.4,0.0,0,0,2487,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:51:52,4.594,1.109,14.433,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4179.2,0.0,0,0,2503,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:53,4.611,1.000,9.998,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3608.4,0.0,0,0,2513,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:51:54,4.629,1.095,11.873,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4231.3,0.0,0,0,2526,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:51:55,4.648,1.148,9.583,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4526.6,0.0,0,0,2537,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:56,4.665,1.019,9.818,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3568.7,0.0,0,0,2547,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:51:57,4.685,1.183,8.451,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3105.9,0.0,0,0,2557,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:58,4.702,1.003,9.971,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3651.5,0.0,0,0,2567,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:51:59,4.722,1.195,8.367,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3064.1,0.0,0,0,2577,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:52:00,4.739,1.012,9.886,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3645.8,0.0,0,0,2587,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:52:01,4.758,1.188,8.414,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3103.2,0.0,0,0,2597,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:52:02,4.775,1.011,9.888,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3646.8,0.0,0,0,2607,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:52:03,4.792,1.028,9.728,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3600.4,0.0,0,0,2617,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:52:04,4.809,1.020,9.801,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3589.0,0.0,0,0,2627,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:52:06,4.828,1.092,14.652,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4279.2,0.0,0,0,2643,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:52:07,4.844,1.003,9.969,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3637.5,0.0,0,0,2653,21,0,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:52:08,4.862,1.054,12.338,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4422.8,0.0,0,0,2666,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:52:09,4.879,1.002,9.983,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3642.8,0.0,0,0,2676,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:52:10,4.895,1.005,9.949,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3632.3,0.0,0,0,2686,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:52:11,4.915,1.186,9.275,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4371.2,0.0,0,0,2697,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:52:12,4.932,1.011,9.887,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3555.4,0.0,0,0,2707,21,0,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:52:13,4.952,1.189,8.410,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3024.2,0.0,0,0,2717,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:52:14,4.969,1.008,9.924,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3517.2,0.0,0,0,2727,21,0,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:52:15,4.989,1.196,8.360,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2972.1,0.0,0,0,2737,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:52:16,5.005,1.005,9.948,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3516.6,0.0,0,0,2747,21,0,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:52:17,5.025,1.194,8.374,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2966.2,0.0,0,0,2757,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:52:18,5.042,1.011,9.895,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3517.6,0.0,0,0,2767,21,0,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:52:20,5.061,1.137,14.069,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4014.8,0.0,0,0,2783,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:52:21,5.078,1.005,9.947,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3512.3,0.0,0,0,2793,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:52:22,5.095,1.055,12.319,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4341.0,0.0,0,0,2806,21,0,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
